811,49,25,6451,756,22,28,6450,744,138,23,6460,766,31,21,6488,787,17,18,6480,784,28,24,6453,4.3352,1.6499,-0.78942,0.99846
812,50,24,6452,756,23,15,6450,744,139,24,6461,767,32,25,6487,788,24,24,6480,784,22,24,6452,4.3057,1.5621,-0.78771,0.99846
812,49,27,6453,756,22,25,6450,744,138,24,6460,767,32,25,6488,788,22,23,6480,784,25,25,6453,4.2728,1.4311,-0.78868,0.99853
812,51,21,6451,756,23,22,6450,744,137,23,6461,767,31,22,6487,788,25,13,6480,784,28,25,6454,4.2289,1.3104,-0.78684,0.99853
812,46,27,6451,756,22,22,6450,744,137,25,6462,766,35,21,6488,788,21,24,6480,784,30,25,6453,4.1907,1.1835,-0.78692,0.99927
812,47,23,6452,756,23,27,6451,744,137,24,6461,766,30,4095,6486,787,25,18,6480,784,29,26,6453,4.1466,1.0814,-0.77293,0.99927
811,48,25,6452,756,21,17,6450,743,136,24,6461,766,31,4095,6487,788,17,17,6482,784,26,25,6453,4.11,0.98389,-0.76652,0.99796
812,52,24,6452,756,22,28,6450,743,136,25,6461,766,40,4095,6487,787,25,23,6480,784,28,25,6454,4.0791,0.84612,-0.75745,0.99796
811,48,24,6451,756,24,22,6449,743,137,24,6461,766,31,25,6487,788,18,23,6481,783,26,25,6453,4.0633,0.74231,-0.76007,0.99402
811,49,27,6451,756,22,27,6450,744,138,25,6462,765,29,23,6488,788,25,23,6480,784,29,25,6454,4.0184,0.59768,-0.72507,0.99402
812,49,21,6452,756,32,19,6450,744,136,24,6461,765,29,23,6488,788,21,13,6481,783,30,25,6454,3.9973,0.52612,-0.74916,0.98922
812,50,26,6452,756,22,29,6450,744,134,24,6461,764,30,22,6488,788,25,24,6480,784,27,25,6454,3.978,0.36721,-0.76576,0.98892
811,48,23,6452,756,23,20,6451,744,137,25,6460,765,32,23,6487,788,25,24,6480,782,26,24,6453,3.9391,0.26348,-0.80597,0.98854
812,49,24,6452,756,24,26,6450,744,138,24,6461,764,30,23,6488,788,25,23,6480,784,21,25,6454,3.899,0.12002,-0.76087,0.98854
812,47,26,6452,756,22,25,6450,744,135,25,6462,764,29,23,6488,788,19,18,6480,783,27,24,6453,3.8842,0.044542,-0.71899,0.98399
812,51,22,6452,756,20,19,6450,744,133,24,6462,764,27,23,6488,787,25,24,6479,784,32,27,6453,3.8801,-0.12199,-0.71513,0.98019
811,47,29,6452,756,22,29,6450,743,135,26,6461,764,27,23,6488,788,21,22,6480,783,29,25,6453,3.872,-0.20131,-0.7872,0.97831
812,48,25,6452,756,22,17,6450,744,133,24,6460,764,31,22,6488,788,26,16,6480,784,27,29,6453,3.8297,-0.36495,-0.79359,0.97831
812,55,26,6453,756,22,26,6450,743,134,24,6462,764,31,24,6488,788,20,14,6480,783,25,25,6454,3.8086,-0.46166,-0.78464,0.97831
811,51,22,6452,756,22,24,6451,744,133,24,6460,764,29,23,6488,788,25,21,6480,782,27,25,6453,3.7791,-0.61073,-0.75548,0.97831
812,49,28,6451,756,21,19,6450,743,135,24,6461,764,29,23,6489,788,21,16,6480,783,28,24,6453,3.763,-0.72339,-0.75125,0.97018
812,48,23,6453,756,22,27,6451,743,130,26,6461,762,30,22,6488,788,22,19,6480,784,39,25,6452,3.714,-0.86333,-0.85523,0.97018
811,49,24,6451,756,22,19,6450,744,133,24,6460,763,28,23,6488,788,20,16,6481,783,28,25,6454,3.6524,-0.98024,-0.82892,0.97018
812,48,23,6452,756,22,19,6450,744,132,25,6460,763,31,23,6488,788,25,16,6480,784,26,25,6453,3.6034,-1.1193,-0.77178,0.97018
811,50,24,6452,756,23,20,6450,744,133,26,6462,762,31,21,6487,788,20,24,6481,783,25,25,6455,3.5891,-1.2414,-0.73191,0.97018
811,47,27,6452,756,23,23,6450,744,132,25,6462,762,28,22,6488,788,25,24,6481,784,25,28,6454,3.5768,-1.4091,-0.76816,0.97018
812,49,20,6452,756,22,25,6450,743,132,24,6461,762,31,23,6488,788,20,23,6481,782,29,25,6454,3.5293,-1.5685,-0.81577,0.97018
812,45,25,6452,756,22,18,6451,744,132,24,6461,762,28,22,6488,788,25,21,6480,782,27,25,6455,3.4846,-1.6969,-0.81245,0.97018
812,48,24,6452,755,22,29,6451,744,132,26,6461,763,36,24,6489,788,20,24,6482,782,24,25,6454,3.4451,-1.8369,-0.80068,0.97018
812,47,26,6452,756,21,20,6450,744,132,24,6460,762,31,23,6489,788,24,19,6481,782,22,24,6454,3.4049,-1.9907,-0.79494,0.97018
812,47,27,6452,756,21,23,6451,743,131,24,6461,762,30,23,6489,787,20,18,6481,783,20,26,6455,3.3681,-2.1248,-0.79483,0.97018
