828,51,21,6414,770,21,16,6418,762,147,25,6422,772,33,22,6451,806,33,17,6430,794,30,25,6405,4.1058,1.8474,-0.82251,0.9701
828,53,28,6414,768,22,27,6418,762,147,22,6422,772,38,22,6451,805,28,24,6430,794,30,25,6405,4.0273,1.6495,-0.83973,0.9701
828,56,23,6414,770,17,23,6418,762,147,24,6423,772,38,23,6451,804,34,23,6428,794,32,25,6405,3.9933,1.5796,-0.83674,0.95588
828,52,25,6414,770,23,20,6418,762,147,23,6423,772,38,22,6451,804,27,23,6428,794,32,24,6405,3.9153,1.3944,-0.8281,0.95588
828,50,24,6414,769,22,27,6419,762,147,24,6422,771,35,21,6452,804,33,23,6429,793,31,25,6405,3.8744,1.2745,-0.83652,0.95588
828,51,21,6413,768,23,19,6418,762,147,23,6424,771,36,21,6451,804,28,17,6429,794,26,24,6405,3.8135,1.1386,-0.84058,0.95588
828,51,28,6414,769,24,29,6419,762,149,24,6423,770,37,21,6452,805,34,19,6429,794,28,25,6406,3.7649,1.0208,-0.8319,0.95592
828,53,23,6415,770,23,23,6420,762,147,24,6424,770,40,24,6453,805,30,20,6428,794,28,25,6406,3.7072,0.89002,-0.8426,0.95592
828,48,24,6415,770,23,23,6420,761,143,23,6424,770,38,22,6453,806,34,17,6429,794,33,25,6406,3.6452,0.79505,-0.83839,0.95592
828,51,23,6414,768,23,28,6420,762,146,25,6425,770,36,22,6452,805,28,24,6429,794,31,25,6407,3.5887,0.66372,-0.84055,0.95592
826,59,23,6415,770,22,17,6419,762,147,24,6423,769,36,22,6452,806,37,23,6428,794,28,24,6406,3.5615,0.5516,-0.83209,0.95592
827,51,29,6415,769,24,24,6420,762,148,25,6425,770,39,21,6452,806,28,19,6428,794,28,24,6406,3.5075,0.42681,-0.83735,0.95592
828,51,21,6416,768,22,23,6420,760,148,24,6424,769,41,19,6452,806,34,20,6428,793,32,25,6407,3.4804,0.33045,-0.83802,0.95592
828,52,26,6414,770,23,19,6418,762,144,24,6426,769,40,22,6453,806,30,23,6429,794,32,25,6407,3.4154,0.18862,-0.83845,0.95594
827,42,23,6415,768,22,28,6419,760,148,25,6425,769,37,22,6452,806,35,22,6429,794,29,24,6406,3.3692,0.068902,-0.82339,0.95592
828,53,24,6417,768,23,13,6418,761,149,24,6424,768,36,22,6452,806,29,24,6430,794,28,25,6407,3.3123,-0.066548,-0.84138,0.95592
827,50,27,6416,769,20,26,6420,760,147,23,6424,768,37,23,6452,806,34,23,6429,794,29,24,6407,3.2317,-0.17588,-0.83156,0.95581
827,52,20,6416,768,22,18,6418,761,148,23,6425,768,39,22,6452,806,28,23,6428,794,33,25,6407,3.181,-0.3159,-0.80907,0.95342
828,51,25,6414,768,22,22,6420,760,148,24,6425,768,38,22,6452,806,30,23,6428,794,35,24,6406,3.1712,-0.44392,-0.75907,0.95342
826,52,24,6415,768,23,27,6418,761,148,25,6424,768,37,22,6452,806,37,23,6427,794,31,25,6408,3.1653,-0.5915,-0.7138,0.93419
827,50,25,6418,768,22,18,6420,761,157,24,6424,768,37,20,6452,806,30,19,6429,794,28,24,6407,3.1457,-0.71549,-0.83368,0.93419
826,52,29,6416,768,20,28,6420,762,148,23,6424,768,38,22,6452,806,34,17,6428,794,27,25,6407,3.0845,-0.83689,-0.85254,0.93419
827,51,21,6416,768,23,21,6419,760,148,24,6424,768,39,19,6453,806,29,24,6429,794,34,25,6406,3.0813,-0.92336,-0.85012,0.92556
826,52,25,6416,769,24,21,6419,760,149,23,6424,768,40,22,6453,806,37,23,6427,794,33,25,6406,3.0312,-1.1249,-0.83658,0.92556
826,50,24,6416,768,22,27,6420,760,149,24,6424,768,36,24,6453,806,30,23,6428,794,33,23,6406,2.9886,-1.2197,-0.84201,0.92556
827,50,25,6417,768,24,19,6420,761,145,23,6426,768,35,22,6452,805,34,19,6428,794,29,24,6407,2.9475,-1.4159,-0.82793,0.92556
826,51,25,6416,769,23,30,6420,760,148,25,6424,768,36,22,6452,805,31,23,6428,794,27,24,6408,2.9046,-1.5215,-0.83715,0.92556
826,51,21,6416,768,23,20,6420,760,149,24,6424,768,38,22,6452,806,34,22,6429,794,30,23,6409,2.8581,-1.699,-0.8318,0.92556
826,50,29,6417,768,22,21,6420,760,149,25,6426,768,39,25,6453,805,20,22,6429,794,32,25,6408,2.8134,-1.8082,-0.82689,0.92556
826,48,21,6417,769,23,24,6419,760,150,24,6424,768,35,22,6452,806,33,23,6429,794,33,25,6408,2.7861,-1.9692,-0.8196,0.92556
826,50,24,6417,769,21,15,6420,760,148,24,6424,768,32,22,6453,806,29,17,6430,794,30,27,6407,2.7437,-2.0889,-0.81313,0.92556
