812,40,24,6451,757,19,20,6448,744,121,28,6461,772,26,23,6481,788,23,19,6472,780,25,25,6450,4.2648,1.6788,-0.73972,0.99766
811,38,25,6450,756,18,27,6448,744,121,29,6460,772,28,23,6481,787,18,22,6473,781,27,26,6450,4.237,1.5818,-0.73291,0.99766
810,40,21,6450,756,20,25,6448,744,121,27,6460,772,29,22,6480,788,19,24,6473,780,28,25,6449,4.2317,1.439,-0.70363,0.99469
810,42,22,6449,756,22,20,6447,745,121,33,6460,772,25,23,6481,788,17,22,6474,781,28,25,6449,4.228,1.3353,-0.77402,0.99291
811,40,24,6451,756,19,28,6448,744,118,28,6460,772,25,23,6481,788,22,23,6472,781,32,25,6450,4.1955,1.1909,-0.77102,0.99291
812,40,25,6450,756,18,18,6449,745,121,28,6459,772,26,22,6480,788,18,18,6472,780,33,25,6450,4.1655,1.0715,-0.7593,0.9886
810,40,24,6451,756,19,25,6448,744,124,28,6460,771,26,22,6481,788,23,25,6472,780,22,25,6450,4.1487,0.91563,-0.71696,0.98612
811,40,21,6450,756,18,23,6448,744,121,26,6459,772,25,19,6480,787,17,20,6472,780,26,24,6450,4.1105,0.82445,-0.80106,0.98612
811,40,28,6450,756,18,20,6448,745,120,28,6460,772,27,23,6480,788,22,23,6473,780,28,25,6450,4.0694,0.68437,-0.79209,0.98612
811,40,28,6450,756,19,27,6448,744,121,28,6460,772,26,21,6480,788,16,18,6472,780,27,24,6450,4.0362,0.62985,-0.71883,0.98612
810,41,25,6449,756,18,29,6448,744,122,28,6459,772,19,23,6480,787,22,16,6473,780,24,25,6449,4.0362,0.62985,-0.71883,0.95124
810,40,24,6450,756,19,21,6448,744,121,28,6460,772,26,22,6480,786,18,23,6473,780,23,23,6450,4.0369,0.43488,-0.69956,0.95124
810,42,23,6450,756,18,23,6448,744,122,28,6458,771,26,23,6480,788,20,19,6473,780,28,25,6450,4.0272,0.27564,-0.70435,0.95124
811,40,27,6450,756,19,27,6448,744,121,28,6459,772,31,22,6480,787,18,14,6473,780,28,25,6449,4.0038,0.21361,-0.75908,0.95124
811,41,23,6450,756,18,18,6448,744,122,30,6460,772,28,23,6480,787,16,23,6474,780,28,25,6450,3.9604,0.034127,-0.80555,0.95124
810,38,24,6451,756,20,27,6448,745,122,28,6460,772,26,22,6481,788,18,24,6474,780,24,25,6450,3.9372,-0.040337,-0.80568,0.95124
810,41,24,6451,756,18,20,6449,744,122,29,6460,772,27,23,6480,788,22,14,6474,780,24,25,6450,3.9018,-0.20465,-0.75539,0.95124
811,42,22,6450,756,20,22,6449,744,126,27,6459,772,27,23,6480,788,22,23,6474,780,26,24,6450,3.8725,-0.34146,-0.79033,0.95124
811,42,22,6450,756,17,27,6448,745,119,28,6459,772,28,23,6480,788,24,18,6474,780,28,25,6449,3.8368,-0.47577,-0.7733,0.95124
810,42,25,6450,756,20,18,6448,745,124,28,6459,771,27,22,6480,788,17,15,6474,780,27,27,6449,3.8262,-0.61833,-0.75172,0.95124
810,39,23,6451,756,18,28,6450,745,125,29,6459,772,25,22,6480,788,25,14,6473,780,25,25,6449,3.7964,-0.75178,-0.79546,0.95124
810,40,24,6450,756,22,19,6449,744,122,28,6459,772,26,22,6480,788,17,23,6474,780,23,25,6450,3.7754,-0.82794,-0.7959,0.95124
810,40,27,6450,756,19,23,6448,746,119,28,6459,772,21,23,6481,788,24,23,6474,780,25,25,6450,3.733,-1.0038,-0.81995,0.95124
811,42,21,6451,756,18,27,6448,744,122,28,6460,772,30,22,6481,788,23,23,6476,780,27,25,6450,3.6712,-1.1092,-0.86079,0.95124
811,40,25,6451,756,15,20,6448,744,123,27,6460,772,28,25,6480,788,22,17,6474,780,28,24,6450,3.5994,-1.2686,-0.79346,0.95124
811,40,25,6451,756,19,28,6448,744,124,28,6460,772,26,25,6481,788,17,17,6474,780,26,25,6449,3.5686,-1.3886,-0.72466,0.95124
810,38,24,6450,756,19,19,6448,745,122,28,6459,771,26,22,6481,788,22,20,6474,780,23,25,6450,3.5677,-1.5582,-0.69384,0.95124
811,41,27,6450,756,19,23,6448,744,123,27,6459,772,27,17,6480,788,17,19,6474,780,27,25,6450,3.5729,-1.6753,-0.7219,0.95124
811,40,20,6451,756,19,25,6448,746,122,28,6458,772,28,23,6482,789,22,23,6474,780,27,25,6449,3.5401,-1.8373,-0.7797,0.95124
811,38,25,6450,756,17,20,6448,745,124,27,6459,772,28,23,6481,788,20,13,6474,780,25,26,6450,3.5191,-1.9463,-0.79121,0.95124
811,41,23,6450,756,18,28,6449,745,123,28,6459,772,25,22,6482,788,22,25,6474,780,24,20,6449,3.467,-2.132,-0.79735,0.95124
