894,27,4095,6527,762,15,4095,6564,840,93,4095,6479,832,32,20,6512,860,20,24,6496,846,28,25,6481,0.23407,0.22478,0.98516,0
895,30,4095,6527,762,16,4095,6565,840,96,4095,6478,833,32,23,6512,860,24,24,6496,844,28,25,6480,0.23501,0.22444,0.97964,0
895,29,4095,6528,763,15,4095,6566,840,96,4095,6478,832,31,22,6512,860,18,23,6497,844,24,25,6481,0.23984,0.22345,0.99507,0
896,30,4095,6526,764,16,4095,6564,840,96,4095,6477,832,30,21,6512,860,23,26,6496,844,24,25,6480,0.24175,0.22403,0.91335,0
895,29,4095,6526,766,14,4095,6565,838,98,4095,6478,833,27,22,6511,860,20,24,6497,845,25,24,6480,0.21101,0.205,-0.72689,0
895,31,4095,6527,766,16,4095,6565,839,96,4095,6479,832,30,20,6511,859,24,24,6498,846,25,25,6481,0.16624,0.19914,-0.60637,0
896,30,4095,6526,767,15,4095,6565,838,99,4095,6478,833,34,22,6510,860,20,24,6496,845,26,25,6481,0.16057,0.094791,-0.45967,0
894,30,4095,6527,768,13,4095,6565,837,95,4095,6479,832,28,22,6512,860,24,24,6497,845,26,25,6480,0.26049,-0.011811,-0.19303,0
895,30,4095,6528,769,15,4095,6565,836,100,4095,6477,832,31,22,6512,859,19,24,6497,846,23,25,6480,0.46965,-0.023892,0.030448,0
896,30,4095,6528,770,16,4095,6565,836,96,4095,6479,832,31,23,6512,859,24,24,6497,844,23,25,6480,0.59061,0.049215,0.13882,0
894,30,4095,6527,770,15,22,6566,836,96,4095,6478,832,28,22,6512,858,20,30,6498,846,24,24,6480,0.73159,0.10362,0.10975,0
894,31,4095,6528,770,15,26,6565,835,95,4095,6478,833,29,24,6513,859,23,25,6498,845,26,25,6480,0.83996,0.15558,0.046809,0
894,29,4095,6528,770,14,17,6566,836,97,4095,6477,832,35,22,6512,858,19,24,6497,846,27,25,6481,0.99965,0.16481,0.036886,0
894,32,4095,6528,771,15,26,6564,836,96,4095,6478,832,29,22,6513,858,24,24,6498,846,27,26,6480,1.1022,0.16847,-0.002155,0
894,30,4095,6527,770,15,24,6565,837,97,4095,6476,832,32,20,6512,858,22,19,6497,846,25,25,6480,1.2493,0.17977,0.080046,0
894,30,4095,6528,770,16,20,6566,836,95,4095,6477,832,30,22,6512,858,20,24,6498,845,23,24,6481,1.3942,0.19001,0.016697,0
894,30,4095,6528,770,15,27,6566,836,97,4095,6478,832,28,21,6512,859,22,25,6497,846,23,25,6482,1.5615,0.20119,-0.054595,0
894,31,4095,6528,770,16,4095,6566,836,97,4095,6476,832,30,22,6512,859,23,4095,6498,846,25,25,6482,1.6805,0.18979,-0.034043,0
894,34,4095,6528,769,14,4095,6566,837,95,4095,6476,832,29,22,6512,859,18,4095,6499,846,28,25,6481,1.8339,0.17811,-0.046306,0
894,31,4095,6527,770,16,4095,6566,838,96,4095,6478,832,30,22,6512,859,24,4095,6498,846,19,25,6480,1.9658,0.17569,-0.021032,0
894,28,4095,6527,770,15,4095,6566,838,96,4095,6478,832,32,22,6512,859,29,4095,6498,846,25,25,6481,2.0828,0.17417,0.006535,0
894,30,4095,6528,768,13,4095,6567,839,96,4095,6477,832,30,22,6511,858,23,4095,6498,846,22,24,6481,2.2774,0.1728,0.010793,0
894,26,4095,6528,769,15,4095,6566,840,95,4095,6476,832,30,23,6511,858,20,4095,6498,846,24,25,6481,2.4173,0.17853,0.059291,0
894,28,4095,6528,768,18,4095,6566,840,96,4095,6477,832,31,23,6511,858,21,4095,6498,846,24,25,6482,2.5624,0.16022,-0.031877,0
894,29,4095,6528,768,15,4095,6566,840,95,4095,6477,832,31,22,6512,858,25,4095,6500,846,28,25,6481,2.6938,0.14718,-0.054851,0
