828,50,25,6454,680,25,20,6767,768,140,27,6456,774,41,21,6496,800,28,24,6489,790,28,24,6466,2.5944,0.78406,0.96641,0.9946
827,56,21,6453,680,23,29,6768,768,139,30,6455,776,38,21,6498,799,27,23,6488,790,33,24,6466,2.5924,0.79071,0.95586,0.9946
828,51,23,6454,680,22,21,6768,768,139,23,6456,775,38,21,6497,799,25,24,6489,788,33,25,6466,2.4843,0.70562,0.90875,0.49931
828,52,23,6453,680,24,23,6767,768,140,26,6455,775,42,21,6497,798,25,23,6488,789,29,25,6467,2.4099,0.58074,-0.78245,0.49643
827,49,24,6454,679,27,27,6768,768,139,24,6455,776,40,21,6496,798,30,24,6488,788,27,24,6466,2.4076,0.42483,-0.66275,0.49643
826,51,26,6454,678,28,19,6768,769,140,24,6455,774,32,21,6497,799,29,24,6489,788,28,24,6466,2.3922,0.29055,-0.61016,0.49643
827,51,21,6454,678,26,27,6767,769,140,23,6456,774,40,21,6497,798,23,22,6488,788,29,24,6466,2.4397,0.1426,-0.55591,0.49643
828,52,25,6454,676,24,20,6768,769,140,24,6455,775,37,21,6497,798,25,24,6488,788,32,24,6466,2.4738,0.026734,-0.54422,0.49643
827,51,23,6454,677,25,25,6767,769,140,25,6454,775,35,20,6497,798,22,24,6488,788,32,24,6466,2.5248,-0.09815,-0.53341,0.49643
828,46,24,6454,676,23,27,6768,770,141,24,6455,775,33,21,6497,798,26,24,6489,788,28,24,6466,2.6161,-0.20476,-0.44195,0.49643
826,51,26,6455,676,25,19,6768,769,140,20,6455,774,37,23,6496,798,30,23,6489,788,30,25,6466,2.7077,-0.31036,-0.37419,0.49643
828,53,16,6454,676,24,28,6767,770,140,23,6455,775,39,21,6497,798,28,24,6488,788,32,24,6468,2.8087,-0.40932,-0.32224,0.49643
827,51,25,6454,676,25,20,6768,769,140,22,6456,775,42,21,6497,798,25,4095,6488,788,33,25,6467,2.9102,-0.48214,-0.28115,0.49643
826,53,23,6453,676,27,27,6770,770,141,23,6455,775,37,21,6497,798,27,4095,6488,788,29,25,6466,3.0292,-0.57581,-0.26146,0.49643
827,52,23,6454,674,26,29,6768,770,137,24,6456,775,39,21,6497,798,31,4095,6488,788,33,25,6467,3.1515,-0.64803,-0.26363,0.49643
827,52,27,6454,674,26,17,6768,770,141,20,6455,775,35,21,6496,798,28,4095,6487,787,39,25,6466,3.2535,-0.70295,-0.25959,0.49643
828,50,19,6454,674,25,27,6768,770,141,14,6454,774,38,21,6497,798,31,4095,6487,788,35,23,6466,3.3746,-0.76538,-0.32696,0.49643
826,53,25,6454,673,24,24,6768,770,138,22,6454,774,37,22,6498,798,26,4095,6488,788,29,25,6467,3.4636,-0.86386,-0.6022,0.49643
827,51,24,6454,672,20,22,6768,770,143,24,6455,774,39,20,6497,798,27,25,6488,788,29,4095,6467,3.4845,-0.99488,-0.71968,0.42262
827,58,24,6453,672,24,28,6768,770,143,24,6455,775,38,22,6498,798,28,24,6487,788,28,4095,6466,3.4013,-1.2079,-0.77241,0.42262
828,51,27,6454,672,25,16,6768,770,138,23,6454,774,36,21,6497,797,26,24,6489,788,34,4095,6466,3.4051,-1.3318,-0.83135,0.42262
827,52,22,6454,672,27,27,6768,771,141,25,6456,774,37,20,6498,798,29,24,6489,788,34,26,6466,3.3547,-1.4507,-0.85645,0.42262
827,51,25,6454,672,25,24,6768,770,141,24,6456,774,39,21,6497,798,26,24,6488,788,28,25,6466,3.3296,-1.5688,-0.83566,0.42262
827,53,24,6454,672,24,21,6768,772,141,23,6455,774,40,21,6498,798,28,24,6489,788,27,24,6466,3.2841,-1.703,-0.79309,0.42262
827,56,23,6454,672,24,28,6768,772,141,24,6455,774,36,21,6497,798,21,24,6488,788,32,25,6466,3.2881,-1.8417,-0.82064,0.42262
827,52,27,6454,672,25,27,6767,772,139,24,6455,774,36,21,6497,799,30,24,6488,788,33,24,6467,3.2307,-1.9759,-0.83114,0.42262
827,52,22,6454,672,28,25,6767,772,141,24,6456,774,39,21,6498,798,24,22,6488,787,31,25,6466,3.2094,-2.1091,-0.77848,0.42262
828,51,23,6454,672,25,19,6767,772,141,17,6454,774,30,21,6497,799,30,23,6488,788,28,25,6467,3.1794,-2.2468,-0.78269,0.42262
828,52,23,6452,672,25,29,6767,773,141,19,6454,774,38,21,6498,798,27,24,6489,788,29,24,6466,3.1616,-2.4031,-0.79046,0.42262
827,51,27,6454,672,25,20,6767,774,140,27,6455,774,38,23,6497,799,29,24,6488,788,33,26,6466,3.1234,-2.5351,-0.81805,0.42262
827,54,23,6452,672,24,28,6768,774,140,20,6455,774,36,21,6498,799,29,24,6489,788,33,25,6466,3.0664,-2.6732,-0.80697,0.42262
828,52,24,6453,672,25,24,6767,774,140,23,6456,774,37,21,6498,800,31,24,6488,788,29,4095,6466,3.0209,-2.8203,-0.79895,0.42262
